Statement,Label,,,
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,FALSE,,,
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,TRUE,,,
Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,FALSE,,,
"Ta-Daaaaa! I am home babe, are you still up ?",TRUE,,,
Cool. So how come you havent been wined and dined before?,TRUE,,,
Just sleeping..and surfing,TRUE,,,
"Sorry, I'll call later",TRUE,,,
U calling me right? Call my hand phone...,TRUE,,,
Ok that's great thanx a lot.,TRUE,,,
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,TRUE,,,
Where u been hiding stranger?,TRUE,,,
Am not interested to do like that.,TRUE,,,
My sister cleared two round in birla soft yesterday.,TRUE,,,
Gudnite....tc...practice going on,TRUE,,,
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,TRUE,,,
One small prestige problem now.,TRUE,,,
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,FALSE,,,
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,TRUE,,,
"Nah can't help you there, I've never had an iphone",TRUE,,,
If you're not in my car in an hour and a half I'm going apeshit,TRUE,,,
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",TRUE,,,
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,TRUE,,,
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,TRUE,,,
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",TRUE,,,
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,FALSE,,,
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,FALSE,,,
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",TRUE,,,
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",TRUE,,,
Ha ha cool cool chikku chikku:-):-DB-),TRUE,,,
Oh ok no prob..,TRUE,,,
Check audrey's status right now,TRUE,,,
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,TRUE,,,
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",TRUE,,,
Well i know Z will take care of me. So no worries.,TRUE,,,
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",FALSE,,,
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,FALSE,,,
Wat uniform? In where get?,TRUE,,,
"Cool, text me when you're ready",TRUE,,,
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",TRUE,,,
I will spoil you in bed as well :),TRUE,,,
I'm going for bath will msg you next  &lt;#&gt;  min..,TRUE,,,
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,TRUE,,,
"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",FALSE,,,
Can you say what happen,TRUE,,,
You could have seen me..i did't recognise you Face.:),TRUE,,,
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,TRUE,,,
Keep my payasam there if rinu brings,TRUE,,,
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,TRUE,,,
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",TRUE,,,
"Yeah sure, give me a couple minutes to track down my wallet",TRUE,,,
Hey leave it. not a big deal:-) take care.,TRUE,,,
Hey i will be late ah... Meet you at 945+,TRUE,,,
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",FALSE,,,
It took Mr owl 3 licks,TRUE,,,
Customer place i will call you.,TRUE,,,
Mm that time you dont like fun,TRUE,,,
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,FALSE,,,
Yup having my lunch buffet now.. U eat already?,TRUE,,,
Huh so late... Fr dinner?,TRUE,,,
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,TRUE,,,
Morning only i can ok.,TRUE,,,
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,TRUE,,,
Pick you up bout 7.30ish? What time are  and that going?,TRUE,,,
From here after The performance award is calculated every two month.not for current one month period..,TRUE,,,
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,TRUE,,,
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",TRUE,,,
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",TRUE,,,
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,TRUE,,,
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x�150pw to e�nd txt stop",FALSE,,,
Dear how is chechi. Did you talk to her,TRUE,,,
The hair cream has not been shipped.,TRUE,,,
None of that's happening til you get here though,TRUE,,,
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",TRUE,,,
"Haha get used to driving to usf man, I know a lot of stoners",TRUE,,,
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,TRUE,,,
Hello! Good week? Fancy a drink or something later?,TRUE,,,
Headin towards busetop,TRUE,,,
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,TRUE,,,
Come by our room at some point so we can iron out the plan for this weekend,TRUE,,,
Cos i want it to be your thing,TRUE,,,
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",TRUE,,,
Bring home some Wendy =D,TRUE,,,
100 dating service cal;l 09064012103 box334sk38ch,FALSE,,,
Whatsup there. Dont u want to sleep,TRUE,,,
Alright i have a new goal now,TRUE,,,
FREE entry into our �250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,FALSE,,,
"Alright, I'll head out in a few minutes, text me where to meet you",TRUE,,,
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,FALSE,,,
Yes:)from last week itself i'm taking live call.,TRUE,,,
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,FALSE,,,
Siva is in hostel aha:-.,TRUE,,,
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,FALSE,,,
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,TRUE,,,
Ok. She'll be ok. I guess,TRUE,,,
aathi..where are you dear..,TRUE,,,
Any pain on urination any thing else?,TRUE,,,
7 at esplanade.. Do �_ mind giving me a lift cos i got no car today..,TRUE,,,
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,TRUE,,,
At home watching tv lor.,TRUE,,,
Does she usually take fifteen fucking minutes to respond to a yes or no question,TRUE,,,
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,FALSE,,,
Booked ticket for pongal?,TRUE,,,
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,TRUE,,,
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,TRUE,,,
"Ask g or iouri, I've told the story like ten times already",TRUE,,,
How long does applebees fucking take,TRUE,,,
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",TRUE,,,
But i have to. I like to have love and arrange.,TRUE,,,
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,TRUE,,,
You were supposed to wake ME up &gt;:(,TRUE,,,
Oic... I saw him too but i tot he din c me... I found a group liao...,TRUE,,,
"Sorry, I'll call later",TRUE,,,
\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,TRUE,,,
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",TRUE,,,
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",TRUE,,,
I wont get concentration dear you know you are my mind and everything :-),TRUE,,,
LOL ... Have you made plans for new years?,TRUE,,,
10 min later k...,TRUE,,,
hanks lotsly!,TRUE,,,
Thanks for this hope you had a good day today,TRUE,,,
K:)k:)what are detail you want to transfer?acc no enough?,TRUE,,,
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,TRUE,,,
"Loan for any purpose �500 - �75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",FALSE,,,
Si si. I think ill go make those oreo truffles.,TRUE,,,
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DON��T LIKE ME LIKE THAT SO DON��T WORRY.",TRUE,,,
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,TRUE,,,
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",TRUE,,,
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,TRUE,,,
Where did u go? My phone is gonna die you have to stay in here,TRUE,,,
Great. Never been better. Each day gives even more reasons to thank God,TRUE,,,
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",FALSE,,,
"Sorry, I'll call later ok bye",TRUE,,,
Ok i am on the way to railway,TRUE,,,
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),TRUE,,,
They don't put that stuff on the roads to keep it from getting slippery over there?,TRUE,,,
When are you going to ride your bike?,TRUE,,,
"Yup, no need. I'll jus wait 4 e rain 2 stop.",TRUE,,,
There are many company. Tell me the language.,TRUE,,,
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,FALSE,,,
"How long has it been since you screamed, princess?",TRUE,,,
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",TRUE,,,
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,FALSE,,,
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),TRUE,,,
Ok I'm gonna head up to usf in like fifteen minutes,TRUE,,,
Love you aathi..love u lot..,TRUE,,,
Tension ah?what machi?any problem?,TRUE,,,
"K, can I pick up another 8th when you're done?",TRUE,,,
When're you guys getting back? G said you were thinking about not staying for mcr,TRUE,,,
"Almost there, see u in a sec",TRUE,,,
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",TRUE,,,
Watching tv lor...,TRUE,,,
Thank you baby! I cant wait to taste the real thing...,TRUE,,,
You should change your fb to jaykwon thuglyfe falconerf,TRUE,,,
If we win its really no 1 side for long time.,TRUE,,,
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",FALSE,,,
